State;Account Length;Area Code;Phone;Int'l Plan;VMail Plan;VMail Message;Day Mins;Day Calls;Day Charge;Eve Mins;Eve Calls;Eve Charge;Night Mins;Night Calls;Night Charge;Intl Mins;Intl Calls;Intl Charge;CustServ Calls;Churn?
SC;108;415;399-6233;no;no;0;112.000000;105;19.040000;193.700000;110;16.460000;208.900000;93;9.400000;4.100000;4;1.110000;4;
SC;78;415;403-8915;no;yes;21;160.600000;85;27.300000;223.100000;79;18.960000;124.000000;92;5.580000;9.500000;1;2.570000;2;
SC;181;408;406-6304;no;no;0;229.900000;130;39.080000;144.400000;93;12.270000;262.400000;110;11.810000;14.200000;4;3.830000;2;
SC;111;510;407-3949;no;no;0;78.300000;119;13.310000;198.200000;94;16.850000;248.500000;94;11.180000;12.100000;4;3.270000;1;
SC;90;408;407-6748;no;yes;29;150.100000;109;25.520000;264.700000;103;22.500000;178.400000;97;8.030000;5.800000;4;1.570000;1;
SC;112;415;408-5601;no;yes;31;225.200000;89;38.280000;256.800000;117;21.830000;249.700000;87;11.240000;11.500000;1;3.110000;4;
SC;72;415;415-2641;no;no;0;207.800000;92;35.330000;195.700000;110;16.630000;184.800000;124;8.320000;13.100000;4;3.540000;0;
SC;41;408;417-6906;no;no;0;237.800000;92;40.430000;223.500000;155;19.000000;217.400000;90;9.780000;10.200000;6;2.750000;2;
SC;111;415;418-8969;no;yes;21;127.100000;94;21.610000;228.300000;116;19.410000;166.700000;108;7.500000;7.100000;3;1.920000;1;
SD;91;510;327-3850;no;no;0;149.000000;115;25.330000;245.300000;105;20.850000;260.000000;94;11.700000;8.300000;3;2.240000;0;
SD;139;510;331-9149;no;no;0;196.000000;135;33.320000;186.000000;146;15.810000;153.000000;92;6.890000;9.800000;1;2.650000;3;
SD;75;408;335-3681;no;no;0;147.500000;110;25.080000;191.700000;97;16.290000;135.000000;68;6.080000;16.400000;3;4.430000;2;
SD;131;510;347-1473;no;no;0;187.900000;110;31.940000;200.500000;101;17.040000;202.600000;125;9.120000;10.200000;11;2.750000;2;
SD;65;408;348-7484;no;yes;31;282.300000;70;47.990000;152.000000;89;12.920000;225.500000;93;10.150000;12.000000;4;3.240000;1;
SD;138;510;350-6473;no;no;0;127.100000;102;21.610000;247.700000;106;21.050000;207.700000;75;9.350000;5.000000;3;1.350000;3;
SD;114;415;351-7369;no;yes;36;309.900000;90;52.680000;200.300000;89;17.030000;183.500000;105;8.260000;14.200000;2;3.830000;1;
SD;30;415;354-8088;no;no;0;247.400000;107;42.060000;175.900000;76;14.950000;287.400000;90;12.930000;11.300000;2;3.050000;0;
SD;110;408;357-4078;no;yes;40;202.600000;103;34.440000;118.800000;128;10.100000;234.900000;98;10.570000;9.000000;9;2.430000;2;
SD;91;415;357-5696;no;no;0;153.000000;123;26.010000;141.100000;127;11.990000;171.500000;76;7.720000;10.300000;15;2.780000;1;
SD;27;510;359-3423;no;no;0;226.300000;95;38.470000;274.300000;109;23.320000;242.700000;119;10.920000;8.200000;3;2.210000;2;
SD;87;510;363-3818;no;no;0;184.500000;81;31.370000;172.000000;103;14.620000;183.400000;96;8.250000;13.700000;3;3.700000;3;
SD;116;415;365-5629;no;no;0;63.700000;101;10.830000;195.800000;95;16.640000;210.100000;87;9.450000;10.000000;6;2.700000;1;
SD;168;415;369-6204;no;yes;22;175.900000;70;29.900000;211.700000;105;17.990000;174.500000;81;7.850000;7.300000;5;1.970000;2;
SD;137;510;373-5732;no;no;0;242.100000;118;41.160000;191.000000;93;16.240000;218.600000;50;9.840000;14.700000;2;3.970000;3;
SD;27;408;378-4557;no;no;0;236.700000;110;40.240000;231.900000;92;19.710000;164.700000;85;7.410000;12.700000;6;3.430000;1;
SD;163;415;379-7290;yes;no;0;197.200000;90;33.520000;188.500000;113;16.020000;211.100000;94;9.500000;7.800000;8;2.110000;1;
SD;126;415;386-1548;no;yes;23;114.300000;102;19.430000;190.300000;103;16.180000;240.400000;111;10.820000;12.600000;7;3.400000;3;
SD;114;415;386-3823;no;yes;25;129.000000;77;21.930000;290.000000;110;24.650000;177.100000;110;7.970000;11.600000;5;3.130000;1;
SD;55;415;390-3761;no;no;0;245.500000;130;41.740000;192.700000;54;16.380000;141.700000;83;6.380000;9.100000;4;2.460000;1;
SD;108;415;390-9986;no;no;0;240.200000;78;40.830000;230.300000;109;19.580000;217.000000;83;9.760000;5.200000;1;1.400000;2;
SD;98;415;392-2555;no;no;0;0.000000;0;0.000000;159.600000;130;13.570000;167.100000;88;7.520000;6.800000;1;1.840000;4;
SD;34;408;392-5716;no;no;0;180.600000;65;30.700000;280.400000;99;23.830000;292.400000;105;13.160000;5.000000;3;1.350000;1;
SD;116;408;393-3535;no;no;0;167.800000;119;28.530000;142.000000;123;12.070000;190.700000;128;8.580000;7.300000;4;1.970000;2;
SD;125;510;393-9677;no;yes;34;268.400000;112;45.630000;222.200000;108;18.890000;117.600000;102;5.290000;10.300000;3;2.780000;0;
SD;78;408;394-3171;no;no;0;163.600000;88;27.810000;283.400000;93;24.090000;262.100000;108;11.790000;8.600000;9;2.320000;0;
SD;119;510;402-1668;no;no;0;94.200000;108;16.010000;264.100000;100;22.450000;203.700000;79;9.170000;7.300000;3;1.970000;1;
SD;125;415;404-9754;no;no;0;163.800000;73;27.850000;255.600000;85;21.730000;192.900000;95;8.680000;15.700000;4;4.240000;0;
SD;113;415;406-4560;yes;no;0;204.300000;82;34.730000;188.800000;115;16.050000;139.400000;97;6.270000;9.200000;7;2.480000;1;
SD;95;408;406-4840;no;yes;20;165.700000;78;28.170000;215.600000;94;18.330000;243.300000;91;10.950000;9.800000;6;2.650000;0;
SD;122;415;406-7737;yes;yes;40;216.400000;80;36.790000;249.700000;90;21.220000;185.900000;99;8.370000;12.700000;4;3.430000;1;
SD;93;510;408-4836;no;no;0;328.100000;106;55.780000;151.700000;89;12.890000;303.500000;114;13.660000;8.700000;3;2.350000;1;
SD;145;408;412-1194;no;yes;24;147.500000;90;25.080000;175.700000;108;14.930000;252.100000;102;11.340000;15.600000;3;4.210000;2;
SD;103;510;412-7278;no;no;0;206.500000;125;35.110000;180.200000;113;15.320000;220.600000;95;9.930000;12.200000;4;3.290000;3;
SD;128;510;413-9269;yes;yes;32;223.500000;81;38.000000;188.800000;74;16.050000;154.900000;101;6.970000;9.400000;2;2.540000;2;
TN;88;415;332-3617;no;no;0;181.500000;116;30.860000;187.000000;119;15.900000;220.300000;96;9.910000;10.500000;7;2.840000;1;
TN;78;415;332-6934;no;no;0;149.700000;119;25.450000;182.200000;115;15.490000;261.500000;126;11.770000;9.700000;8;2.620000;0;
TN;1;415;335-5591;no;no;0;196.100000;107;33.340000;296.500000;82;25.200000;211.500000;91;9.520000;7.000000;2;1.890000;1;
TN;127;408;336-1090;no;yes;22;166.000000;114;28.220000;174.500000;103;14.830000;244.900000;68;11.020000;10.200000;6;2.750000;1;
TN;112;415;339-6477;no;no;0;272.500000;119;46.330000;226.100000;94;19.220000;159.100000;94;7.160000;16.400000;5;4.430000;3;
TN;196;415;340-8291;no;no;0;133.100000;80;22.630000;206.500000;120;17.550000;221.600000;96;9.970000;10.300000;8;2.780000;1;
TN;72;408;348-2009;no;no;0;147.000000;79;24.990000;162.300000;103;13.800000;162.900000;80;7.330000;10.500000;4;2.840000;1;
TN;108;408;352-1127;no;yes;15;165.100000;85;28.070000;267.000000;93;22.700000;250.700000;114;11.280000;10.900000;4;2.940000;1;
TN;68;415;356-1582;no;no;0;178.700000;61;30.380000;252.300000;84;21.450000;255.700000;76;11.510000;8.400000;4;2.270000;1;
TN;69;510;358-1912;no;no;0;195.300000;70;33.200000;216.700000;108;18.420000;259.900000;119;11.700000;12.500000;4;3.380000;3;
TN;39;408;364-8731;no;no;0;187.200000;110;31.820000;114.700000;116;9.750000;104.700000;83;4.710000;13.200000;5;3.560000;1;
TN;95;510;365-7784;no;no;0;174.000000;57;29.580000;281.100000;118;23.890000;197.200000;94;8.870000;9.700000;2;2.620000;0;
TN;105;510;366-2622;no;no;0;119.300000;82;20.280000;185.100000;111;15.730000;157.000000;74;7.070000;10.900000;4;2.940000;2;
TN;94;408;368-3117;yes;no;0;170.100000;113;28.920000;271.800000;94;23.100000;110.700000;78;4.980000;8.700000;4;2.350000;1;
TN;63;415;374-6217;no;no;0;164.500000;75;27.970000;147.900000;118;12.570000;252.700000;97;11.370000;11.200000;2;3.020000;0;
TN;98;415;376-9249;no;yes;22;278.300000;89;47.310000;93.400000;143;7.940000;107.600000;42;4.840000;9.700000;5;2.620000;0;
TN;110;415;391-5516;no;no;0;227.700000;88;38.710000;170.000000;96;14.450000;128.700000;57;5.790000;11.700000;5;3.160000;1;
TN;70;510;395-4757;no;no;0;126.300000;99;21.470000;141.600000;106;12.040000;255.900000;96;11.520000;9.600000;2;2.590000;0;
TN;59;415;399-5564;no;no;0;160.900000;95;27.350000;251.200000;65;21.350000;273.400000;97;12.300000;5.000000;5;1.350000;3;
TN;3;415;400-4713;no;no;0;185.000000;120;31.450000;203.700000;129;17.310000;170.500000;89;7.670000;14.100000;3;3.810000;3;
TN;130;408;401-2581;no;no;0;127.000000;102;21.590000;206.900000;107;17.590000;231.700000;99;10.430000;6.100000;6;1.650000;0;
TN;67;415;414-9717;no;no;0;179.800000;125;30.570000;173.200000;86;14.720000;272.800000;97;12.280000;10.900000;4;2.940000;0;
TN;123;415;415-3016;no;yes;34;305.200000;80;51.880000;156.500000;109;13.300000;280.000000;81;12.600000;13.200000;7;3.560000;1;
TN;148;415;419-5501;no;yes;36;77.600000;141;13.190000;207.000000;60;17.600000;255.700000;115;11.510000;10.900000;2;2.940000;1;
TX;79;415;330-8142;no;no;0;144.000000;90;24.480000;135.800000;91;11.540000;212.400000;129;9.560000;13.000000;4;3.510000;1;
TX;112;415;345-9168;no;no;0;214.800000;112;36.520000;209.700000;104;17.820000;164.400000;97;7.400000;9.400000;5;2.540000;3;
TX;121;415;348-8464;no;no;0;86.100000;100;14.640000;259.800000;113;22.080000;148.000000;79;6.660000;9.100000;9;2.460000;2;
TX;145;415;351-4288;no;no;0;187.900000;110;31.940000;197.000000;117;16.750000;167.000000;108;7.520000;4.800000;4;1.300000;2;
TX;97;510;351-6384;no;no;0;144.200000;91;24.510000;226.700000;137;19.270000;144.600000;72;6.510000;13.800000;4;3.730000;3;
TX;90;415;355-9366;yes;yes;26;169.000000;104;28.730000;188.800000;104;16.050000;213.300000;76;9.600000;13.300000;3;3.590000;0;
TX;130;415;359-5461;no;no;0;176.900000;109;30.070000;90.700000;104;7.710000;238.000000;69;10.710000;9.500000;2;2.570000;1;
TX;119;510;361-2349;no;no;0;81.900000;75;13.920000;253.800000;114;21.570000;213.100000;125;9.590000;8.900000;1;2.400000;2;
TX;52;415;364-9904;no;no;0;155.000000;110;26.350000;133.400000;104;11.340000;176.100000;84;7.920000;7.000000;4;1.890000;4;
TX;125;415;365-3562;no;no;0;203.400000;110;34.580000;128.700000;97;10.940000;190.500000;113;8.570000;11.000000;4;2.970000;1;
TX;73;415;373-2782;no;no;0;224.400000;90;38.150000;159.500000;88;13.560000;192.800000;74;8.680000;13.000000;2;3.510000;1;
TX;71;415;376-7207;no;yes;39;183.200000;103;31.140000;209.400000;111;17.800000;172.400000;109;7.760000;11.900000;6;3.210000;1;
TX;169;408;379-5885;no;no;0;266.700000;105;45.340000;158.200000;88;13.450000;287.700000;111;12.950000;13.800000;3;3.730000;3;
TX;75;415;384-2372;yes;no;0;222.400000;78;37.810000;327.000000;111;27.800000;208.000000;104;9.360000;8.700000;9;2.350000;1;
TX;80;510;384-3904;no;yes;22;196.400000;115;33.390000;150.300000;109;12.780000;176.200000;75;7.930000;9.300000;1;2.510000;0;
TX;130;408;385-6175;no;no;0;252.000000;101;42.840000;170.200000;105;14.470000;209.200000;64;9.410000;5.700000;5;1.540000;0;
TX;70;510;390-5470;no;no;0;59.500000;103;10.120000;257.200000;106;21.860000;208.300000;86;9.370000;11.100000;6;3.000000;0;
TX;47;408;392-6841;no;yes;28;112.200000;70;19.070000;154.800000;106;13.160000;166.700000;105;7.500000;10.600000;2;2.860000;0;
TX;50;510;395-6002;no;no;0;188.900000;94;32.110000;203.900000;104;17.330000;151.800000;124;6.830000;11.600000;8;3.130000;3;
TX;1;415;396-4254;no;no;0;182.100000;106;30.960000;134.900000;106;11.470000;152.300000;75;6.850000;10.000000;3;2.700000;5;
TX;51;415;397-9251;no;no;0;180.500000;88;30.690000;134.700000;102;11.450000;170.700000;97;7.680000;10.000000;3;2.700000;2;
TX;86;510;400-7987;no;no;0;92.800000;92;15.780000;159.600000;87;13.570000;148.700000;115;6.690000;8.800000;5;2.380000;1;
TX;159;415;402-1556;no;no;0;87.700000;103;14.910000;278.200000;97;23.650000;170.600000;93;7.680000;10.500000;10;2.840000;1;
TX;57;415;403-6225;no;no;0;161.000000;113;27.370000;208.000000;134;17.680000;208.100000;81;9.360000;8.400000;4;2.270000;3;
TX;121;415;408-9572;no;yes;31;263.100000;70;44.730000;279.300000;118;23.740000;127.100000;143;5.720000;9.700000;4;2.620000;5;
TX;92;408;409-5939;no;no;0;91.700000;90;15.590000;193.700000;123;16.460000;175.000000;86;7.880000;9.200000;4;2.480000;2;
TX;97;415;411-1715;yes;no;0;143.700000;117;24.430000;273.000000;82;23.210000;178.300000;81;8.020000;10.900000;3;2.940000;0;
TX;201;415;415-5476;no;no;0;225.900000;110;38.400000;299.100000;86;25.420000;251.300000;81;11.310000;11.200000;4;3.020000;1;
TX;75;415;417-4456;no;no;0;305.100000;106;51.870000;188.000000;115;15.980000;235.400000;116;10.590000;8.500000;5;2.300000;0;
TX;140;408;417-8617;no;no;0;194.800000;107;33.120000;170.900000;99;14.530000;225.100000;93;10.130000;13.900000;4;3.750000;0;
UT;161;510;329-2786;yes;no;0;194.200000;106;33.010000;249.400000;105;21.200000;254.900000;129;11.470000;12.900000;1;3.480000;1;
UT;81;510;329-6144;no;no;0;154.500000;84;26.270000;216.200000;91;18.380000;229.800000;82;10.340000;13.700000;3;3.700000;1;
UT;121;415;337-2348;no;yes;41;215.500000;95;36.640000;241.800000;92;20.550000;147.000000;108;6.610000;9.600000;3;2.590000;1;
UT;93;415;337-9710;no;no;0;164.900000;68;28.030000;210.400000;86;17.880000;229.400000;104;10.320000;7.800000;4;2.110000;2;
UT;37;510;340-5678;no;no;0;271.700000;112;46.190000;155.100000;96;13.180000;199.500000;97;8.980000;6.600000;4;1.780000;3;
UT;117;510;341-3663;no;yes;20;205.700000;98;34.970000;136.100000;107;11.570000;159.400000;147;7.170000;8.700000;3;2.350000;2;
UT;95;415;341-7112;no;no;0;157.900000;103;26.840000;259.600000;90;22.070000;230.000000;117;10.350000;14.000000;2;3.780000;0;
UT;89;415;345-9690;no;no;0;89.700000;80;15.250000;179.800000;81;15.280000;145.700000;120;6.560000;9.500000;4;2.570000;2;
UT;111;510;347-4982;no;no;0;191.300000;80;32.520000;138.500000;94;11.770000;246.000000;107;11.070000;6.400000;3;1.730000;2;
UT;61;415;349-3843;yes;yes;29;128.200000;119;21.790000;171.700000;83;14.590000;250.900000;114;11.290000;11.700000;6;3.160000;3;
UT;138;510;353-7407;no;no;0;205.900000;96;35.000000;257.100000;94;21.850000;209.000000;63;9.400000;12.100000;8;3.270000;0;
UT;118;415;355-3602;no;yes;24;118.100000;83;20.080000;109.600000;72;9.320000;245.500000;73;11.050000;16.900000;2;4.560000;1;
UT;81;415;355-6422;no;no;0;129.900000;121;22.080000;230.100000;105;19.560000;140.500000;123;6.320000;13.300000;3;3.590000;0;
UT;108;415;355-9356;no;no;0;210.600000;117;35.800000;164.200000;103;13.960000;201.400000;68;9.060000;9.400000;5;2.540000;0;
UT;112;415;358-5953;no;no;0;115.800000;108;19.690000;243.300000;111;20.680000;184.600000;78;8.310000;13.100000;5;3.540000;1;
UT;103;415;368-5647;no;no;0;189.800000;110;32.270000;115.500000;83;9.820000;191.300000;103;8.610000;12.200000;4;3.290000;0;
UT;72;415;368-8026;no;no;0;118.200000;106;20.090000;167.200000;136;14.210000;214.200000;106;9.640000;12.200000;3;3.290000;3;
UT;144;510;370-2451;no;yes;37;219.900000;102;37.380000;222.100000;77;18.880000;118.500000;111;5.330000;10.000000;4;2.700000;1;
UT;100;408;370-9296;no;no;0;185.000000;122;31.450000;182.500000;92;15.510000;274.900000;92;12.370000;5.100000;8;1.380000;1;
UT;32;510;370-9563;no;yes;26;243.500000;137;41.400000;236.800000;108;20.130000;173.300000;149;7.800000;9.000000;9;2.430000;1;
UT;110;415;375-3826;no;no;0;271.100000;108;46.090000;237.000000;122;20.150000;239.900000;122;10.800000;9.800000;5;2.650000;2;
UT;148;510;377-9520;no;no;0;203.000000;92;34.510000;150.900000;125;12.830000;245.500000;131;11.050000;14.600000;9;3.940000;1;
UT;100;408;384-1549;no;no;0;179.100000;123;30.450000;196.600000;132;16.710000;186.700000;116;8.400000;10.200000;10;2.750000;1;
UT;105;415;385-8184;no;no;0;106.400000;71;18.090000;240.100000;83;20.410000;147.700000;114;6.650000;5.300000;4;1.430000;6;
UT;83;510;386-6114;no;no;0;208.900000;71;35.510000;214.800000;92;18.260000;247.900000;108;11.160000;13.000000;5;3.510000;1;
UT;49;415;394-4520;no;no;0;266.300000;90;45.270000;207.800000;117;17.660000;205.000000;98;9.230000;14.000000;2;3.780000;2;
UT;73;415;394-9934;no;no;0;182.300000;115;30.990000;199.200000;97;16.930000;120.200000;113;5.410000;18.000000;5;4.860000;1;
UT;105;415;395-7857;no;yes;40;236.500000;111;40.210000;117.000000;110;9.950000;221.100000;115;9.950000;8.100000;3;2.190000;2;
UT;164;510;397-3939;no;no;0;192.100000;95;32.660000;249.800000;94;21.230000;132.600000;100;5.970000;7.300000;3;1.970000;3;
UT;162;408;398-1959;no;no;0;184.500000;118;31.370000;224.000000;95;19.040000;180.500000;82;8.120000;11.600000;3;3.130000;1;
UT;190;415;398-9870;no;yes;22;166.500000;93;28.310000;183.000000;92;15.560000;121.000000;102;5.440000;8.500000;3;2.300000;0;
UT;36;415;401-5485;no;yes;16;149.400000;111;25.400000;131.800000;113;11.200000;132.700000;87;5.970000;6.700000;2;1.810000;0;
UT;61;510;402-9980;yes;no;0;78.200000;103;13.290000;195.900000;149;16.650000;108.000000;100;4.860000;10.100000;6;2.730000;2;
UT;157;408;403-4298;no;no;0;229.800000;90;39.070000;147.900000;121;12.570000;241.400000;108;10.860000;9.600000;7;2.590000;3;
UT;96;415;404-3211;no;no;0;160.200000;117;27.230000;267.500000;67;22.740000;228.500000;68;10.280000;9.300000;5;2.510000;2;
UT;82;510;406-4604;yes;no;0;208.800000;101;35.500000;213.700000;87;18.160000;175.100000;86;7.880000;12.400000;6;3.350000;3;
UT;81;415;407-5774;no;yes;24;130.100000;117;22.120000;196.000000;61;16.660000;139.300000;123;6.270000;11.400000;5;3.080000;0;
UT;4;510;413-6346;yes;no;0;145.300000;89;24.700000;303.800000;93;25.820000;206.100000;82;9.270000;8.900000;4;2.400000;0;
UT;144;415;416-9615;no;no;0;139.600000;96;23.730000;124.200000;93;10.560000;95.600000;75;4.300000;15.000000;4;4.050000;2;
UT;134;415;417-2221;no;no;0;258.800000;85;44.000000;129.500000;114;11.010000;193.600000;106;8.710000;10.900000;7;2.940000;2;
UT;104;408;418-4637;no;no;0;263.400000;101;44.780000;235.500000;117;20.020000;102.000000;146;4.590000;13.000000;4;3.510000;0;
VA;107;510;330-2662;no;yes;27;283.400000;104;48.180000;224.100000;152;19.050000;241.300000;63;10.860000;14.400000;7;3.890000;2;
VA;67;415;330-7486;no;no;0;138.900000;65;23.610000;208.900000;109;17.760000;232.400000;82;10.460000;9.200000;3;2.480000;2;
VA;150;510;334-5634;no;no;0;169.200000;123;28.760000;216.800000;83;18.430000;179.400000;107;8.070000;12.600000;3;3.400000;1;
VA;121;510;339-2792;no;yes;28;110.000000;94;18.700000;141.500000;76;12.030000;237.300000;87;10.680000;6.400000;3;1.730000;2;
VA;113;408;348-4961;no;yes;34;44.900000;63;7.630000;134.200000;82;11.410000;168.400000;118;7.580000;13.300000;3;3.590000;1;
VA;10;415;352-5697;no;no;0;222.200000;127;37.770000;153.100000;125;13.010000;227.400000;80;10.230000;12.900000;4;3.480000;1;
VA;106;415;353-8928;no;no;0;235.200000;121;39.980000;220.600000;87;18.750000;236.300000;91;10.630000;11.800000;4;3.190000;1;
VA;76;510;356-2992;no;yes;33;189.700000;66;32.250000;212.800000;65;18.090000;165.700000;108;7.460000;10.000000;5;2.700000;1;
VA;44;408;356-4146;no;no;0;204.600000;117;34.780000;205.200000;94;17.440000;164.600000;84;7.410000;10.700000;5;2.890000;0;
VA;11;408;358-6796;no;yes;24;131.500000;98;22.360000;230.200000;111;19.570000;283.700000;87;12.770000;10.000000;3;2.700000;2;
VA;138;415;359-7521;no;no;0;251.000000;119;42.670000;91.200000;96;7.750000;142.200000;87;6.400000;13.800000;3;3.730000;3;
VA;104;408;360-2479;no;no;0;138.700000;107;23.580000;256.900000;113;21.840000;234.900000;74;10.570000;10.000000;3;2.700000;0;
VA;210;408;360-8666;no;no;0;104.600000;121;17.780000;149.500000;71;12.710000;255.100000;67;11.480000;6.500000;8;1.760000;2;
VA;146;415;363-3571;no;no;0;205.400000;101;34.920000;134.900000;77;11.470000;310.500000;83;13.970000;10.300000;2;2.780000;3;
VA;139;415;365-9371;yes;no;0;161.500000;121;27.460000;192.900000;137;16.400000;168.300000;96;7.570000;11.200000;13;3.020000;0;
VA;77;510;367-1398;no;no;0;144.900000;136;24.630000;151.300000;115;12.860000;252.400000;73;11.360000;12.300000;3;3.320000;2;
VA;90;415;367-6005;no;no;0;102.000000;118;17.340000;113.300000;134;9.630000;188.600000;105;8.490000;11.400000;3;3.080000;2;
VA;84;415;372-1534;no;no;0;130.200000;105;22.130000;278.000000;60;23.630000;305.400000;74;13.740000;14.000000;6;3.780000;2;
VA;75;415;373-2091;no;no;0;224.700000;116;38.200000;192.000000;79;16.320000;212.200000;98;9.550000;11.300000;11;3.050000;3;
VA;114;415;377-8067;yes;yes;31;174.500000;104;29.670000;224.200000;92;19.060000;116.300000;91;5.230000;12.300000;10;3.320000;2;
VA;136;415;384-7216;no;yes;35;205.500000;86;34.940000;298.500000;119;25.370000;214.200000;104;9.640000;6.900000;4;1.860000;1;
VA;94;415;384-9254;yes;no;0;235.600000;131;40.050000;194.800000;107;16.560000;170.600000;93;7.680000;8.600000;4;2.320000;1;
VA;123;408;386-7976;no;no;0;154.300000;107;26.230000;183.000000;111;15.560000;54.000000;134;2.430000;10.900000;8;2.940000;0;
VA;104;415;386-9790;no;yes;23;280.200000;136;47.630000;220.500000;92;18.740000;136.900000;102;6.160000;13.300000;3;3.590000;4;
VA;143;510;387-7641;no;no;0;110.100000;113;18.720000;169.000000;59;14.370000;166.700000;94;7.500000;9.200000;2;2.480000;1;
VA;130;408;389-7012;no;no;0;211.200000;119;35.900000;231.100000;120;19.640000;220.900000;80;9.940000;6.300000;9;1.700000;2;
VA;182;415;391-7982;no;no;0;176.100000;90;29.940000;174.900000;106;14.870000;234.700000;134;10.560000;9.700000;4;2.620000;1;
VA;34;415;392-9342;no;no;0;151.000000;102;25.670000;131.400000;101;11.170000;186.600000;86;8.400000;9.900000;7;2.670000;0;
VA;103;510;393-4621;no;no;0;167.800000;121;28.530000;212.900000;123;18.100000;208.200000;73;9.370000;13.000000;3;3.510000;5;
VA;158;415;396-2719;no;no;0;222.800000;101;37.880000;203.000000;128;17.260000;210.600000;106;9.480000;6.900000;2;1.860000;2;
VA;102;510;398-5788;no;no;0;174.500000;79;29.670000;236.800000;136;20.130000;270.400000;110;12.170000;8.500000;5;2.300000;0;
VA;99;415;400-6257;no;yes;42;216.000000;125;36.720000;232.300000;104;19.750000;215.500000;100;9.700000;9.300000;4;2.510000;2;
VA;118;408;404-2877;no;no;0;154.800000;71;26.320000;244.000000;73;20.740000;159.600000;81;7.180000;12.800000;4;3.460000;0;
VA;128;415;409-8796;no;no;0;216.000000;111;36.720000;153.700000;115;13.060000;227.000000;74;10.220000;12.700000;4;3.430000;1;
VA;136;408;411-5078;no;no;0;142.300000;79;24.190000;158.000000;113;13.430000;177.500000;75;7.990000;6.000000;11;1.620000;2;
VA;127;408;414-1246;no;yes;25;173.000000;91;29.410000;245.800000;64;20.890000;300.000000;99;13.500000;4.800000;3;1.300000;0;
VA;74;408;416-5341;no;no;0;165.300000;120;28.100000;198.500000;106;16.870000;208.500000;102;9.380000;9.800000;3;2.650000;1;
VT;43;408;331-8713;no;no;0;135.800000;125;23.090000;163.200000;88;13.870000;229.800000;106;10.340000;12.600000;3;3.400000;0;
VT;152;510;333-9664;no;yes;20;214.600000;108;36.480000;96.600000;82;8.210000;170.700000;145;7.680000;7.900000;5;2.130000;1;
VT;159;415;335-2019;no;no;0;275.800000;103;46.890000;189.500000;108;16.110000;223.900000;93;10.080000;7.400000;5;2.000000;2;
VT;93;510;338-7709;no;yes;32;218.700000;117;37.180000;115.000000;61;9.780000;192.700000;85;8.670000;9.400000;5;2.540000;2;
VT;120;415;338-9950;no;no;0;149.200000;98;25.360000;193.600000;88;16.460000;248.900000;119;11.200000;11.100000;5;3.000000;1;
VT;107;510;342-5062;no;yes;28;201.800000;79;34.310000;304.900000;128;25.920000;225.600000;133;10.150000;11.900000;8;3.210000;1;
VT;128;408;344-1362;no;no;0;227.900000;130;38.740000;302.600000;71;25.720000;191.500000;82;8.620000;5.500000;7;1.490000;1;
VT;165;510;345-1998;no;no;0;242.900000;126;41.290000;209.800000;65;17.830000;228.400000;126;10.280000;0.000000;0;0.000000;1;
VT;64;408;349-2157;no;no;0;145.500000;116;24.740000;228.400000;110;19.410000;273.400000;91;12.300000;8.900000;8;2.400000;1;
VT;63;415;351-5576;no;no;0;142.500000;92;24.230000;208.300000;102;17.710000;228.900000;120;10.300000;7.500000;2;2.030000;2;
VT;111;408;351-9537;no;no;0;99.300000;112;16.880000;270.500000;136;22.990000;225.300000;94;10.140000;9.000000;6;2.430000;3;
VT;59;408;357-5801;no;no;0;151.800000;98;25.810000;209.900000;92;17.840000;266.900000;86;12.010000;11.900000;5;3.210000;1;
VT;113;510;359-7648;no;no;0;207.200000;113;35.220000;256.000000;80;21.760000;211.000000;87;9.490000;9.900000;1;2.670000;1;
VT;94;408;359-7788;no;no;0;118.700000;90;20.180000;205.100000;57;17.430000;172.200000;100;7.750000;10.400000;6;2.810000;3;
VT;75;510;377-8267;no;no;0;209.400000;133;35.600000;211.500000;121;17.980000;291.200000;123;13.100000;7.200000;4;1.940000;1;
VT;95;510;378-3508;yes;yes;41;136.800000;91;23.260000;200.800000;61;17.070000;133.700000;67;6.020000;10.300000;9;2.780000;5;
VT;100;415;382-6135;no;yes;25;215.900000;90;36.700000;257.900000;92;21.920000;180.200000;157;8.110000;11.600000;4;3.130000;1;
VT;48;415;384-2908;no;no;0;197.700000;64;33.610000;136.700000;126;11.620000;244.400000;81;11.000000;13.200000;5;3.560000;4;
VT;122;415;386-6535;no;no;0;136.700000;115;23.240000;243.100000;137;20.660000;188.900000;110;8.500000;8.600000;4;2.320000;0;
VT;128;510;388-6441;no;yes;29;179.300000;104;30.480000;225.900000;86;19.200000;323.000000;78;14.540000;8.600000;7;2.320000;0;
VT;103;510;390-2805;no;no;0;246.500000;47;41.910000;195.500000;84;16.620000;200.500000;96;9.020000;11.700000;4;3.160000;1;
VT;95;510;395-6369;no;no;0;203.400000;96;34.580000;168.600000;61;14.330000;173.000000;105;7.790000;13.700000;3;3.700000;2;
VT;60;415;400-2738;no;no;0;193.900000;118;32.960000;85.000000;110;7.230000;210.100000;134;9.450000;13.200000;8;3.560000;3;
VT;121;415;400-3343;yes;yes;44;254.100000;127;43.200000;180.200000;108;15.320000;196.200000;129;8.830000;8.700000;4;2.350000;3;
